gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_3118	281	356	275	205	253	317
gene_3119	5128	7394	5818	2029	2582	3309
gene_3121	41	40	39	67	76	68
gene_3122	555	825	584	287	335	408
gene_3123	550	845	614	322	412	462
gene_3124	1110	1157	844	348	382	533
gene_3125	162	162	124	50	107	83
gene_3126	222	322	171	84	109	113
gene_3127	729	953	679	281	296	434
gene_3128	1152	1512	1176	616	765	945
gene_3129	6164	8309	6130	1097	1278	1920
gene_3130	5878	8544	5446	1748	1727	2868
gene_3131	493	607	487	313	310	383
gene_3132	703	1066	705	673	732	942
gene_3133	52	51	37	224	289	351
gene_3134	178	250	177	179	164	258
gene_3135	897	1303	846	393	427	579
gene_3136	117	145	92	80	115	114
gene_3137	343	402	289	221	294	392
gene_3138	204	227	197	116	182	207
gene_3139	604	775	531	396	456	630
gene_3140	3530	4885	3691	1032	1295	1675
gene_3141	553	761	606	516	618	761
gene_3142	911	1105	791	744	869	1102
gene_3143	305	397	255	207	323	404
gene_3144	600	908	575	516	600	797
gene_3145	655	536	368	202	212	261
gene_3146	24	44	26	40	41	50
gene_3147	538	710	477	238	323	324
gene_3148	2360	3400	2516	1323	1435	1850
gene_3149	120	138	110	176	170	259
gene_3150	335	421	346	245	275	389
gene_3151	121	133	91	199	289	325
gene_3152	91	111	75	316	499	623
gene_3153	117	191	108	95	107	148
gene_3155	23	26	13	92	152	195
gene_3156	17	15	10	20	19	27
gene_3157	3958	4344	3116	4221	5162	6032
gene_3158	1949	1901	1300	918	1023	1409
gene_3159	615	858	619	208	202	277
gene_3160	414	545	432	402	432	645
gene_3161	204	166	129	304	389	540
gene_3162	466	692	487	335	504	636
gene_3163	147	104	66	3570	2926	3032
gene_3164	361	366	286	411	378	523
gene_3165	214	233	137	260	301	320
gene_3168	758	974	729	187	290	378
gene_3169	108	136	106	139	174	209
gene_3170	190	256	185	246	261	324
gene_3171	403	535	425	197	198	268
gene_3172	36	27	25	414	553	702
gene_3173	730	876	660	376	399	562
gene_3174	315	418	306	701	994	1275
gene_3175	982	1273	818	638	704	959
gene_3176	203	234	173	139	182	218
gene_3177	1990	2736	1935	903	988	1406
gene_3178	106	145	112	276	405	482
gene_3179	0	0	0	0	0	1
gene_3180	3518	4623	3403	878	1041	1429
gene_3181	605	794	520	230	235	338
gene_3182	1412	1850	1233	1032	1075	1458
gene_3183	241	327	220	97	116	149
gene_3184	60	78	44	133	213	210
gene_3185	188	225	173	124	180	264
gene_3186	8239	12190	9510	5292	6661	7519
gene_3187	626	927	598	329	440	547
gene_3188	446	641	421	272	330	408
gene_3189	229	300	170	174	174	182
gene_3190	211	279	209	162	194	244
gene_3191	133	143	92	108	127	156
gene_3192	462	586	453	220	292	372
gene_3193	557	779	561	334	413	524
gene_3194	948	1174	839	735	865	1205
gene_3195	405	505	450	138	211	265
gene_3196	643	824	640	360	397	563
gene_3197	98	101	68	37	45	63
gene_3198	636	843	563	437	500	661
gene_3199	123	158	107	2134	2708	2939
gene_3200	474	586	463	424	512	680
gene_3202	0	0	0	0	0	0
gene_3203	0	0	0	0	1	1
gene_3205	530	609	461	383	442	553
gene_3206	1499	2151	1653	964	1191	1653
gene_3207	311	508	341	251	285	404
gene_3208	1597	2336	1665	609	772	853
gene_3209	231	113	72	71	72	87
gene_3210	170	94	71	64	68	68
gene_3211	38	42	23	63	68	85
gene_3212	75	108	82	68	87	115
gene_3213	485	544	417	223	254	371
gene_3215	146	152	101	471	609	766
gene_3216	331	445	327	372	440	539
gene_3218	1133	1587	1186	699	887	1030
gene_3219	262	388	261	279	340	423
gene_3220	211	267	194	172	217	274
gene_3221	529	848	619	437	518	595
gene_3222	489	720	478	248	304	393
gene_3223	396	461	286	196	257	323
gene_3224	358	465	368	273	359	399
gene_3225	414	511	305	338	391	453
gene_3226	341	441	301	246	311	342
gene_3227	470	609	433	404	468	573
gene_3228	333	527	335	191	185	291
gene_3229	200	270	179	125	203	215
gene_3230	61	91	42	633	701	746
gene_3231	2684	4639	3364	1848	2493	3140
gene_3232	337	494	341	198	234	297
gene_3233	279	393	285	191	256	298
gene_3234	226	298	222	376	493	499
gene_3235	76	89	92	90	106	108
gene_3236	339	383	227	521	662	815
gene_3237	565	757	521	415	530	688
gene_3238	1870	2914	2039	985	1246	1558
gene_3239	450	512	337	1282	1233	1583
gene_3240	875	1270	1016	690	664	924
gene_3241	9	16	18	27	19	31
gene_3242	73	112	84	87	91	134
gene_3243	0	0	0	0	0	0
gene_3244	1113	1739	1334	542	648	778
gene_3245	465	767	575	601	841	1094
gene_3246	331	457	310	170	227	281
gene_3247	162	253	146	124	138	225
gene_3248	360	490	374	252	323	429
gene_3249	140	193	146	214	279	313
gene_3250	641	953	697	200	276	343
gene_3251	209	262	199	391	451	595
gene_3252	227	215	166	693	877	1051
gene_3253	150	170	124	99	128	152
gene_3254	475	586	441	268	303	387
gene_3255	241	282	213	215	249	377
gene_3256	443	669	433	206	264	315
gene_3257	560	787	517	326	387	444
gene_3258	1185	1529	1123	650	881	1114
gene_3259	143	206	123	93	126	152
gene_3260	102	134	87	58	93	124
gene_3261	198	214	162	475	721	836
gene_3262	164	234	216	174	262	281
gene_3263	551	695	576	478	619	839
gene_3264	677	840	568	388	480	596
gene_3265	233	344	267	234	279	369
gene_3266	2	0	1	2	4	6
gene_3267	514	334	211	1972	4236	5766
gene_3268	311	470	327	220	238	260
gene_3269	1142	1728	1314	472	556	844
gene_3270	227	286	206	201	224	344
gene_3271	480	523	426	1275	1614	2304
gene_3272	6	5	2	4	4	5
gene_3274	150	215	148	154	207	240
gene_3275	256	348	217	167	206	275
gene_3279	55	76	50	578	1119	1342
gene_3280	377	519	326	244	291	313
gene_3281	5	12	6	4	9	16
gene_3282	718	1045	705	767	848	1057
gene_3283	713	1035	800	575	732	845
gene_3284	959	1392	986	553	687	740
gene_3287	43	32	36	63	65	89
gene_3288	15	13	12	61	101	108
gene_3290	285	367	285	385	562	720
gene_3291	128	136	110	59	72	85
gene_3292	4680	6552	4254	2572	3674	4569
gene_3293	637	975	777	374	452	634
gene_3294	349	415	262	188	269	310
gene_3295	188	225	145	139	175	262
gene_3296	371	481	400	286	309	394
gene_3298	2	1	2	4	4	6
gene_3299	0	2	2	5	7	4
gene_3300	1025	1281	1007	2075	2976	4013
gene_3301	142	157	132	52	70	75
gene_3302	255	280	202	167	193	289
gene_3304	113	115	72	160	219	234
gene_3305	965	1104	752	1007	1275	1456
gene_3306	257	333	280	170	214	238
gene_3307	271	358	243	306	524	586
gene_3308	1839	2629	1965	1012	1228	1675
gene_3309	237	277	185	228	273	308
gene_3310	731	999	717	447	576	756
gene_3311	216	280	192	64	77	109
gene_3314	365	542	446	175	215	294
gene_3315	1519	2362	1760	1051	1241	1681
gene_3316	0	2	0	1	2	2
gene_3318	96	152	107	103	127	160
gene_3320	781	1076	754	656	907	1087
gene_3321	232	326	202	193	217	276
gene_3322	110	137	92	173	184	224
gene_3323	1624	2343	1587	667	769	907
gene_3324	1145	1472	1073	853	1067	1490
gene_3325	1105	1510	1079	518	621	754
gene_3326	898	1302	899	537	598	734
gene_3327	293	434	340	197	232	245
gene_3328	151	197	154	155	217	252
gene_3329	406	505	365	267	355	405
gene_3330	4	3	3	11	34	50
gene_3331	359	482	367	259	314	422
gene_3332	900	1244	945	552	679	806
gene_3333	115	106	94	1133	1430	1922
gene_3334	23323	32325	25662	3082	4766	6297
gene_3335	5446	7355	5589	1189	1355	1737
gene_3336	160	191	109	98	106	137
gene_3337	154	213	125	125	123	169
gene_3338	64	84	48	66	98	112
gene_3339	296	357	273	191	203	290
gene_3340	491	739	486	294	387	498
gene_3341	701	1069	716	306	339	385
gene_3342	4495	5884	4708	2527	2866	3720
gene_3343	436	560	441	317	331	416
gene_3344	141	170	117	731	766	1058
gene_3345	103	130	98	163	191	259
gene_3346	53	40	42	27	39	42
gene_3347	482	603	401	329	345	516
gene_3348	1094	1325	930	481	530	683
gene_3349	424	563	375	247	237	243
gene_3350	0	0	0	0	0	0
gene_3351	173	205	106	80	67	94
gene_3352	0	0	0	0	0	0
gene_3353	276	445	311	173	238	281
gene_3354	438	605	461	310	386	432
gene_3355	339	521	368	211	301	347
gene_3356	274	395	296	382	488	482
gene_3357	132	149	95	105	145	158
gene_3358	218	259	210	269	342	474
gene_3359	73	87	63	100	137	209
gene_3360	124	172	108	228	288	327
gene_3361	368	591	410	220	263	329
gene_3362	389	643	454	164	209	255
gene_3363	861	1157	850	512	534	735
gene_3364	219	361	236	110	152	174
gene_3366	434	557	380	356	417	568
gene_3367	5976	7699	5739	4886	6477	8144
gene_3368	388	534	369	327	414	560
gene_3370	5	5	3	0	1	3
gene_3371	2873	3007	2463	1795	2019	2453
gene_3372	241	408	264	310	350	499
gene_3373	117	147	119	117	130	187
gene_3374	317	428	275	279	346	451
gene_3376	270	304	228	235	279	391
gene_3377	111	162	117	63	86	91
gene_3378	283	372	269	145	135	170
gene_3380	75	108	88	64	89	106
gene_3382	90	133	88	116	123	137
gene_3384	188	240	176	111	138	182
gene_3385	149	186	113	113	130	144
gene_3386	527	656	515	515	689	837
gene_3387	226	340	239	234	232	346
gene_3388	210	299	192	479	566	676
gene_3389	202	253	178	149	187	243
gene_3390	266	358	248	102	99	149
gene_3391	1601	2365	1693	802	966	1250
gene_3392	908	1233	804	700	876	1068
gene_3393	510	791	590	389	490	559
gene_3394	122	178	110	108	96	144
gene_3395	330	447	313	229	265	352
gene_3396	417	574	424	158	207	274
gene_3397	1322	1859	1412	399	504	693
gene_3398	465	668	508	327	407	529
gene_3399	2042	2740	2007	1180	1124	1380
gene_3400	333	413	346	272	333	452
gene_3401	914	1273	848	383	504	648
gene_3402	971	1251	986	592	673	858
gene_3403	2649	3217	2331	2316	2567	3211
gene_3404	349	355	273	157	146	198
gene_3405	18	19	8	11	16	20
gene_3406	376	448	320	380	446	571
gene_3407	233	265	198	220	268	351
gene_3408	92	146	108	97	108	183
gene_3409	238	298	219	170	190	225
gene_3410	382	467	316	654	732	1058
gene_3411	198	251	154	155	175	235
gene_3412	357	520	328	258	278	394
gene_3413	265	415	290	367	448	577
gene_3414	516	707	521	345	410	550
gene_3415	630	867	632	593	676	910
gene_3416	689	1068	759	471	540	644
gene_3417	174	229	180	145	158	219
gene_3418	26	32	27	81	144	136
gene_3420	3059	4256	2896	763	864	1316
gene_3421	5	8	6	1777	1852	2388
gene_3422	167	126	99	668	1158	1566
gene_3423	214	271	165	91	135	184
gene_3424	136	179	106	99	81	146
gene_3425	124	172	152	183	205	252
gene_3426	271	316	219	194	246	340
gene_3428	530	625	420	208	278	401
gene_3429	115	133	116	100	134	171
gene_3430	314	389	279	446	558	692
gene_3431	4188	5673	4106	2545	3055	3811
gene_3432	3139	4298	3206	1222	1375	1819
gene_3433	200	264	178	155	190	203
gene_3434	176	205	164	147	171	218
gene_3435	19	14	8	28	32	37
gene_3436	3004	4308	3352	5218	6349	6853
gene_3437	298	402	256	187	243	314
gene_3438	193	190	147	148	156	216
gene_3439	113	130	111	84	87	121
gene_3440	109	165	118	95	115	157
gene_3441	524	579	428	458	472	688
gene_3442	29	41	35	156	190	183
gene_3443	107	146	114	99	129	134
gene_3444	1067	1508	1012	806	1123	1177
gene_3445	449	645	445	194	239	346
gene_3446	103	124	104	145	234	219
gene_3447	125	144	95	129	132	161
gene_3448	6199	7736	5771	7001	7987	9502
gene_3449	356	447	353	244	331	349
gene_3450	16893	22927	17656	4986	6181	7737
gene_3451	301	449	322	85	119	151
gene_3452	478	613	443	574	635	832
gene_3453	564	729	530	413	644	890
gene_3454	520	660	492	306	425	579
gene_3455	22	16	15	12	11	26
gene_3457	76	100	83	82	122	140
gene_3458	399	565	384	536	728	895
gene_3459	225	320	250	232	269	318
gene_3460	642	852	657	413	453	634
gene_3461	382	422	311	302	354	444
gene_3462	430	613	409	350	485	650
gene_3463	66	85	55	66	90	110
gene_3464	279	354	212	166	186	299
gene_3465	124	155	103	119	121	175
gene_3466	8133	12059	9321	3328	4182	5173
gene_3467	312	454	319	311	429	524
gene_3468	2696	3922	2807	1344	1554	2010
gene_3469	354	509	379	278	351	424
gene_3470	158	218	134	121	139	173
gene_3471	273	320	212	182	222	272
gene_3472	1830	2639	1810	539	647	777
gene_3473	378	490	357	349	409	613
gene_3474	8867	11747	9206	2509	2992	3906
gene_3475	14	15	12	32	29	33
gene_3476	301	440	337	98	107	138
gene_3477	258	280	191	712	954	1259
gene_3478	106	116	79	152	224	301
gene_3479	1	1	3	9	24	17
gene_3480	72	86	69	187	228	269
gene_3481	0	0	0	1	2	1
gene_3482	110	150	114	129	183	271
gene_3483	60	80	55	43	68	83
gene_3484	85	120	69	105	109	152
gene_3485	104	130	100	209	309	392
gene_3486	30	32	10	62	85	89
gene_3487	0	0	0	1	0	2
gene_3488	4	4	5	9	7	13
gene_3489	15	12	7	17	20	28
gene_3490	104	145	83	102	116	121
gene_3491	0	0	0	0	0	0
gene_3492	130	193	159	139	195	214
gene_3493	14	14	19	87	149	148
gene_3494	83	225	76	72	85	79
gene_3495	187	253	202	137	153	229
gene_3496	555	739	566	172	204	203
gene_3497	81	70	44	15665	23075	30808
gene_3498	1138	1564	1129	311	380	573
gene_3499	395	566	436	388	483	511
gene_3500	154	234	142	129	178	199
gene_3501	600	816	567	442	597	659
gene_3502	1228	1800	1299	507	569	701
gene_3503	1041	1515	1190	530	622	787
gene_3505	2436	3773	2819	2555	3409	4022
gene_3506	1859	2870	2121	611	543	617
gene_3508	124	143	86	122	146	178
gene_3509	765	1068	680	442	435	659
gene_3510	209	288	205	158	172	248
gene_3511	629	974	656	258	341	385
gene_3512	401	629	456	398	434	550
gene_3513	521	833	595	448	515	693
gene_3514	552	713	474	632	874	1094
gene_3515	290	366	261	354	423	539
gene_3516	201	323	213	351	399	458
gene_3518	1115	1530	910	629	806	1108
gene_3519	1736	2097	1493	1413	1576	2182
gene_3520	226	312	203	162	219	222
gene_3521	168	234	146	238	276	403
gene_3522	715	908	631	537	603	806
gene_3523	587	833	633	376	420	545
gene_3524	477	587	446	355	391	581
gene_3526	128	162	120	175	187	222
gene_3527	95	95	78	706	914	1098
gene_3528	119	153	102	2201	3046	3307
gene_3529	291	413	303	245	335	413
gene_3530	506	717	544	481	603	765
gene_3531	481	675	463	393	423	542
gene_3532	9	13	4	4	3	10
gene_3533	238	270	223	64	87	103
gene_3534	6318	8184	5843	11551	15555	18248
gene_3535	1781	2404	1801	797	1041	1288
gene_3536	4583	6434	4672	1476	1709	2003
gene_3537	459	586	451	362	445	573
gene_3538	54	57	24	92	106	114
gene_3539	728	924	671	546	719	793
gene_3540	639	833	625	484	573	708
gene_3541	327	458	298	195	243	311
gene_3542	385	483	370	308	369	514
gene_3543	1358	1928	1455	549	658	992
gene_3544	254	309	219	489	654	685
gene_3545	365	445	270	237	301	384
gene_3546	184	240	158	204	215	305
gene_3547	266	319	209	173	174	307
gene_3548	349	540	373	144	168	237
gene_3549	772	1072	667	309	327	407
gene_3551	2040	2987	2196	1504	1690	1975
gene_3552	60	76	41	1259	2063	2612
gene_3553	46	58	34	122	164	187
gene_3554	210	142	98	179	198	240
gene_3555	564	707	514	391	395	581
gene_3556	87	72	48	74	98	120
gene_3557	1121	1389	1034	1169	1387	1713
gene_3558	2104	2917	2091	628	769	995
gene_3559	454	581	400	271	303	418
gene_3560	373	517	340	122	178	180
gene_3562	27797	38040	28071	8668	16570	20418
gene_3563	221	221	177	560	851	1112
gene_3564	1200	1217	928	2176	2741	3506
gene_3565	137	179	143	211	262	344
gene_3566	743	831	636	3845	4455	5444
gene_3567	450	602	458	570	651	808
gene_3568	2394	3348	2414	1775	2217	3074
gene_3569	234	306	228	106	143	191
gene_3570	505	719	541	255	276	440
gene_3571	375	454	365	891	1178	1480
gene_3572	765	781	548	1341	1612	2064
gene_3573	331	445	307	272	359	426
gene_3574	220	295	243	157	239	306
gene_3575	195	232	172	202	240	337
gene_3576	309	366	250	226	265	353
gene_3577	392	455	211	209	253	346
gene_3578	660	869	637	541	647	805
gene_3579	280	363	256	309	396	475
gene_3580	59	70	54	150	193	246
gene_3581	67	134	66	39	41	72
gene_3582	242	338	223	153	172	258
gene_3583	304	391	263	396	413	562
gene_3584	432	661	442	98	101	134
gene_3586	612	817	663	271	284	386
gene_3587	929	1188	728	611	681	895
gene_3588	344	545	335	242	272	369
gene_3589	144	197	181	392	524	618
gene_3590	334	477	333	249	286	404
gene_3591	177	223	158	198	262	294
gene_3592	1884	2507	1784	452	544	813
gene_3593	156	217	127	107	115	176
gene_3595	2052	2703	2083	1700	2039	2922
gene_3596	280	321	242	171	190	253
gene_3597	510	676	461	308	335	446
gene_3598	479	626	468	293	363	521
gene_3599	737	948	759	629	767	1050
gene_3600	329	471	327	164	195	203
gene_3601	784	843	580	1066	1472	1831
gene_3602	125	201	135	125	150	212
gene_3603	14	9	7	363	610	676
gene_3604	1	0	0	4	4	6
gene_3605	483	755	532	256	310	383
gene_3606	452	599	420	365	449	577
gene_3607	1266	1676	1200	1451	1851	2168
gene_3608	422	517	371	486	593	766
gene_3609	10	2	5	3	5	10
gene_3610	1585	2117	1456	614	740	1071
gene_3611	649	933	582	887	1112	1361
gene_3612	276	421	282	134	157	244
gene_3613	183	222	166	145	166	197
gene_3614	1	3	1	3	1	1
gene_3615	2	1	4	4	3	5
gene_3616	3205	2193	1570	4806	6370	8303
gene_3617	684	216	104	176	138	128
gene_3618	104	123	83	134	178	160
gene_3619	755	868	667	776	940	1211
gene_3620	85	145	94	446	595	716
gene_3621	328	474	314	203	218	265
gene_3622	145	172	109	242	294	365
gene_3623	165	187	144	106	137	178
gene_3624	183	205	158	120	140	215
gene_3625	468	610	422	313	364	493
gene_3626	428	454	364	263	275	420
gene_3627	10	8	4	37	45	57
gene_3628	1138	1377	1014	2161	2474	3244
gene_3629	125	189	120	95	98	133
gene_3630	871	1152	901	393	530	764
gene_3631	5453	8454	6342	1342	1583	2011
gene_3633	1593	2269	1689	656	817	1017
gene_3634	283	372	245	226	251	333
gene_3635	235	336	248	72	107	123
gene_3636	1108	1543	939	520	663	874
gene_3637	287	369	291	256	283	435
gene_3638	225	332	215	192	194	361
gene_3639	664	983	613	306	410	531
gene_3640	170	252	169	83	138	148
gene_3642	80	105	77	85	87	112
gene_3643	96	133	122	87	111	104
gene_3644	161	241	186	192	203	288
gene_3646	411	543	360	218	263	306
gene_3647	920	1314	1005	357	414	510
gene_3649	631	763	480	1054	1194	1615
gene_3650	15	20	10	151	352	432
gene_3651	636	751	417	627	806	1136
gene_3652	694	920	662	708	870	1196
gene_3653	332	451	302	174	214	284
gene_3654	422	477	357	187	267	307
gene_3655	96	110	74	106	137	211
gene_3656	52449	71645	56631	22156	37090	46899
gene_3657	257	351	211	171	226	303
gene_3658	507	710	422	354	356	515
gene_3659	737	986	760	544	647	795
gene_3660	10550	14489	9032	2612	3199	4414
gene_3661	34	46	36	25	28	34
gene_3662	1700	2402	1868	1018	1295	1746
gene_3663	331	378	260	165	229	275
gene_3664	253	288	211	166	222	347
gene_3665	332	482	317	156	268	284
gene_3666	94	139	90	334	641	716
gene_3667	183	218	146	191	241	288
gene_3668	189	218	145	147	160	222
gene_3669	236	289	237	191	249	282
gene_3670	1099	1477	1052	670	770	961
gene_3671	366	402	310	406	462	573
gene_3672	217	260	197	125	96	117
gene_3673	1548	1915	1394	744	719	721
gene_3674	159	214	148	118	175	203
gene_3675	301	369	271	198	258	345
gene_3676	438	576	440	336	401	546
gene_3677	911	1195	745	578	677	833
gene_3679	289	401	289	302	439	500
gene_3680	20	25	23	10	13	33
gene_3681	1189	1503	1053	1192	1374	1622
gene_3682	315	421	325	307	352	397
gene_3683	503	655	452	318	311	416
gene_3684	265	379	321	234	294	385
gene_3686	589	725	557	546	592	697
gene_3687	3176	4777	4016	638	718	1025
gene_3688	588	828	690	350	445	619
gene_3689	448	583	466	235	301	388
gene_3690	33	34	25	482	799	1007
gene_3691	311	486	341	259	291	331
gene_3692	365	481	371	168	220	242
gene_3693	135	156	122	49	61	95
gene_3694	188	228	162	262	345	428
gene_3695	329	442	283	283	390	448
gene_3696	558	749	585	312	317	511
gene_3697	490	633	492	453	724	899
gene_3698	303	397	278	256	220	314
gene_3699	147	169	115	113	162	206
gene_3700	173	221	165	112	131	162
gene_3701	152	218	154	154	170	223
gene_3702	1129	1374	1033	1936	2197	2901
gene_3703	644	893	611	662	880	1069
gene_3704	904	1324	897	285	405	498
gene_3705	465	620	397	398	535	638
gene_3706	369	459	339	275	400	492
gene_3707	159	202	109	128	136	196
gene_3708	536	748	558	671	845	996
gene_3709	1114	1450	1049	334	434	585
gene_3710	263	374	291	166	216	276
gene_3711	384	518	343	343	410	592
gene_3712	166	212	122	122	122	183
gene_3714	5313	7045	5186	1284	1583	1964
gene_3715	245	371	253	306	376	443
gene_3716	798	1129	756	361	416	505
gene_3717	288	361	237	175	170	310
gene_3718	493	654	401	439	540	692
gene_3719	3900	5181	3902	845	896	1363
gene_3720	1083	1616	1125	1055	1293	1531
gene_3721	406	568	421	421	488	675
gene_3722	288	350	260	210	263	329
gene_3723	125	171	108	113	171	176
gene_3724	61	75	58	127	170	213
gene_3725	474	571	397	219	286	377
gene_3726	170	268	204	183	243	295
gene_3727	461	634	450	272	308	381
gene_3728	111	129	98	3182	4164	4608
gene_3730	243	320	219	197	203	277
gene_3731	296	400	257	233	302	417
gene_3732	753	787	584	762	752	1062
gene_3733	537	750	463	620	810	1181
gene_3734	78	95	92	75	93	110
gene_3735	857	1067	760	978	1127	1330
gene_3736	128	139	86	187	221	304
gene_3737	941	1278	1014	1216	1536	1866
gene_3738	140	194	136	144	131	171
gene_3739	159	192	149	150	163	198
gene_3740	372	464	320	353	416	489
gene_3741	188	259	183	205	218	304
gene_3742	215	244	183	104	190	223
gene_3743	393	558	422	190	248	282
gene_3744	247	368	315	140	135	224
gene_3745	346	505	371	158	209	270
gene_3747	222	288	192	181	184	201
gene_3748	1052	1486	1108	536	624	765
gene_3749	215	315	225	249	281	375
gene_3750	278	382	232	190	242	281
gene_3751	561	884	657	596	791	1064
gene_3752	0	0	1	0	0	1
gene_3753	10	9	7	25	46	51
gene_3754	457	511	380	309	330	508
gene_3755	346	451	333	218	295	385
gene_3756	152	213	147	133	156	217
gene_3757	505	645	471	294	351	359
gene_3759	720	1168	911	1721	1987	2368
gene_3761	35	46	40	31	42	55
gene_3762	3674	4987	3619	2462	2844	3214
gene_3763	1416	1862	1387	459	628	792
gene_3764	225	263	197	140	163	183
gene_3765	54	79	60	67	61	80
gene_3766	1120	1410	1040	2360	3057	4067
gene_3767	1517	1965	1515	1128	1284	1634
gene_3768	86	82	59	322	369	522
gene_3769	175	249	183	261	302	385
gene_3770	176	232	147	159	197	237
gene_3771	130	152	93	94	98	134
gene_3772	111	111	81	71	79	87
gene_3773	628	868	689	475	542	704
gene_3774	152	225	158	133	187	245
gene_3775	491	703	564	259	333	396
gene_3776	4154	5563	3744	1105	1290	1830
gene_3777	129	157	127	422	514	585
gene_3778	3305	4612	3538	1228	1522	1926
gene_3779	189	246	186	71	76	110
gene_3780	181	144	111	112	103	142
gene_3782	254	320	247	201	251	298
gene_3783	273	335	250	190	229	334
gene_3784	290	385	254	184	292	291
gene_3785	524	624	425	440	494	665
gene_3786	471	571	404	606	736	987
gene_3787	402	464	324	1013	1151	1413
gene_3788	371	514	343	380	491	627
gene_3789	1586	2017	1522	615	675	951
gene_3790	286	402	273	225	255	310
gene_3791	1587	2035	1555	687	922	1155
gene_3792	524	690	495	385	462	557
gene_3793	8	6	6	8	11	14
gene_3795	652	906	454	181	274	359
gene_3796	80	70	49	240	298	370
gene_3797	94	70	36	652	955	1192
gene_3798	158	246	154	213	252	354
gene_3799	113	160	111	149	154	215
gene_3800	462	764	534	167	260	342
gene_3801	1620	2384	1855	554	634	771
gene_3802	591	883	639	246	311	415
gene_3803	767	1078	788	508	604	716
gene_3804	134	197	102	88	81	126
gene_3805	569	804	583	449	491	683
gene_3806	391	454	323	181	216	273
gene_3807	297	385	320	224	300	351
gene_3808	192	257	150	190	212	288
gene_3809	416	439	301	229	258	351
gene_3810	426	563	383	372	490	577
gene_3811	298	399	266	168	201	276
gene_3812	105	87	39	162	193	255
gene_3813	1065	1571	1133	279	372	537
gene_3814	115	153	122	94	122	156
gene_3815	5274	6865	5078	1290	1609	2204
gene_3816	1237	1744	1322	857	1009	1310
gene_3817	97	119	81	69	80	125
gene_3818	373	510	402	461	564	716
gene_3819	27	30	27	318	137	176
gene_3820	119	175	105	120	126	157
gene_3821	282	370	274	179	221	269
gene_3822	349	479	363	267	291	372
gene_3823	138	168	134	152	216	298
gene_3824	84	97	72	82	173	191
gene_3825	91	156	115	108	186	177
gene_3826	40	52	48	49	63	85
gene_3827	51	57	24	51	72	81
gene_3828	87	79	55	90	102	139
gene_3829	249	391	221	205	307	439
gene_3830	0	0	0	0	0	0
gene_3831	149	235	179	109	197	214
gene_3832	0	0	0	0	0	0
gene_3833	0	0	0	0	0	0
gene_3834	344	398	309	246	213	291
gene_3835	675	859	625	1514	1325	1591
gene_3836	54	57	63	121	175	242
gene_3837	160	184	153	147	227	244
gene_3838	53	54	36	79	86	89
gene_3839	48	50	33	114	166	195
gene_3840	358	485	292	483	600	731
gene_3841	263	385	243	145	188	248
gene_3842	186	397	261	120	121	155
gene_3843	284	461	343	141	143	195
gene_3844	414	637	374	263	228	235
gene_3845	1760	2269	1501	1047	1373	1665
gene_3846	146	163	105	100	111	171
gene_3847	1908	2914	1969	1006	1388	1581
gene_3848	1	1	0	8	17	26
gene_3849	8792	12294	9437	2175	2679	3531
gene_3850	711	969	691	498	619	737
gene_3851	38	45	32	30	50	68
gene_3852	850	872	673	3731	4422	5663
gene_3853	860	1313	909	906	1094	1235
gene_3854	1686	1558	1056	4843	6631	8097
gene_3855	151	267	190	94	106	145
gene_3856	309	403	337	182	211	258
gene_3857	264	348	302	95	139	158
gene_3858	590	947	685	251	338	432
gene_3859	63	80	57	47	77	85
gene_3860	205	278	200	156	198	238
gene_3861	761	1121	762	459	626	719
gene_3862	0	0	0	0	0	2
gene_3863	838	1232	837	896	1009	1360
gene_3864	1387	1982	1431	180	315	323
gene_3865	447	568	393	390	469	696
gene_3866	1898	2160	1628	7482	12265	15573
gene_3868	25	20	20	17	31	35
gene_3869	9751	15675	11606	3052	4269	4787
gene_3870	319	425	287	470	616	815
gene_3871	256	364	278	289	351	490
gene_3872	1041	1620	1247	763	878	1023
gene_3873	413	478	343	1223	1605	1876
gene_3874	62	63	50	79	76	113
gene_3875	1977	2980	2172	1423	1707	2031
gene_3878	765	1125	766	704	917	1140
gene_3879	590	800	434	192	204	301
gene_3880	290	414	286	290	337	411
gene_3881	786	985	646	273	280	447
gene_3882	487	803	519	233	324	405
gene_3883	233	320	195	143	169	210
gene_3884	414	437	306	214	222	320
gene_3885	953	1420	1094	346	426	569
gene_3886	100	142	108	100	114	117
gene_3887	0	0	0	0	1	0
gene_3888	171	276	156	136	164	188
gene_3889	163	238	147	170	222	255
gene_3890	163	268	164	91	128	188
gene_3891	372	444	350	331	422	535
gene_3892	124	195	146	101	108	141
gene_3893	604	829	552	793	897	1092
gene_3894	375	547	365	386	485	585
gene_3895	381	613	379	164	214	289
gene_3896	308	373	257	196	264	331
gene_3897	47	53	41	84	128	159
gene_3898	337	423	347	419	439	629
gene_3899	340	361	269	189	256	284
gene_3900	225	268	173	234	283	382
gene_3901	423	582	439	171	211	269
gene_3902	698	964	743	318	366	550
gene_3903	48	51	26	81	70	104
gene_3905	69	103	83	87	96	114
gene_3906	0	0	0	2	2	4
gene_3907	1	0	0	0	5	7
gene_3908	197	284	186	126	153	193
gene_3909	238	297	218	177	244	321
